Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
0,668.452,1.81642,443183,15,0,0,0,0,0,0,10920,9100,0,2268,2450,0,0,1820,6205825,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
0,3.45846e-323,4.65217e-310,4.65217e-310,-1794002224,21923,21923,5.24945e-320,4.65217e-310,6.90631e-310,0,0,94174928918401,7308324465835925878,8534165644796458016,8391447910229042281,7311440498846102117,6998715220015214181,8511935655568237678,7381153994279054433,7310589356927107360,1818326642,0,593,94161069293984,94161069283344,111550760052050,0,94161069284288,43,43,0,0,7,94161068995728,94161068995728,-1794002160,0,0,0,0,0
2,668.226,0.576554,443183,15,0,1,503.481,949107,0.289,0,51090,54730,6642,2106,2275,7175,5330,1690,5256628,33807721,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
544437093,5.83374e+199,3.25139e+161,7.71512e+199,3041134,0,0,4.79244e-322,4.65217e-310,6.90631e-310,0,64,94174928915153,2314969374323271028,2338323057013384563,2336916743122085218,2334956330750469491,7161128166988407141,720,112,94174928915873,7017769743673225829,8315180351695642996,8295741985741829152,7018141076837133925,8387227955628089452,7305437195595773728,5786355077725829152,2891363952618053673,7310601557482491977,8243108416984981619,46,0,832,112,94174928914545,3,0,0,0,0,0
4,668.2,0.587267,443183,15,0,2,4677.4,514138,0.159,0,46800,53040,9720,1944,2100,10500,7800,1560,5177369,30853680,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
0,4.65217e-310,1.92686e-322,1.92686e-322,0,0,0,4.65217e-310,4.65217e-310,4.65217e-310,0,94161069285016,15,5793720844839907154,30521770347097970,94161069285168,50,50,0,7,94161068998352,94161068998352,94161068996496,94161068998320,256,48,94174928915617,7011295844816545132,8238245272861108600,7598543892949200481,496,64,0,-818983567,7453010382252110368,8026381506781016096,1937055852,0,0,0,0,0
6,668.369,1.32513,443183,15,0,0,0,0,0,0,12740,10920,0,2268,2450,0,0,1820,6205825,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
16,7.90505e-323,0,4.65217e-310,25,0,0,0,3.45846e-323,4.65217e-310,0,94161069021712,976,80,94174928913618,7161116354621105512,8243116074772491887,8391086159327491169,7959312036288295521,7021710423467452009,7955925579028456558,8314892236720796448,0,2833,94161069294992,94161069268912,0,0,94174928915970,4764919921939411817,7453010356380852581,46,0,0,2753,94161069293680,-1793705936,0,0,0,0,0
8,668.368,1.60413,443183,15,0,0,0,0,0,0,23660,21840,0,2268,2450,0,0,1820,6205825,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
18,0,4.65217e-310,3.35965e-322,68,0,0,3.45846e-323,4.65217e-310,4.65217e-310,0,94161069008960,94161069286272,15,7872705982925590358,28563565438133363,94161069288928,60,60,0,7,94161069009648,94161069009648,94161069007408,94161069009216,94161069286376,15,7872705982925588822,28563565438133363,94161069289008,60,60,0,0,7,94161069009680,-1793987824,0,0,0,0,0
